Name;URL;Author;Price;Number of Ratings;Average Rating
Pinkalicious: Eggstraordinary Easter;https://www.amazon.com/Pinkalicious-Eggstraordinary-Easter-Victoria-Kann/dp/0062187724?_encoding=UTF8&psc=1;Victoria Kann;$4.74;92;4.7 out of 5 stars
The Great Easter Race! (Sesame Street Scribbles);https://www.amazon.com/Great-Easter-Sesame-Street-Scribbles/dp/1492638374?_encoding=UTF8&psc=1;Sesame Workshop;$4.65;6;5.0 out of 5 stars
Children of Blood and Bone (Legacy of Orisha);https://www.amazon.com/Children-Blood-Bone-Legacy-Orisha/dp/1250170974?_encoding=UTF8&psc=1;Tomi Adeyemi;$11.39;142;4.8 out of 5 stars
First 100 Words;https://www.amazon.com/First-100-Words-Roger-Priddy/dp/0312510780?_encoding=UTF8&psc=1;Roger Priddy;$3.93;7,799;4.6 out of 5 stars
Goodnight Moon;https://www.amazon.com/Goodnight-Moon-Margaret-Wise-Brown/dp/0694003611?_encoding=UTF8&psc=1;Margaret Wise Brown;$5.93;3,175;4.7 out of 5 stars
Giraffes Can't Dance;https://www.amazon.com/Giraffes-Cant-Dance-Giles-Andreae/dp/0545392551?_encoding=UTF8&psc=1;Giles Andreae;$5.06;3,812;4.7 out of 5 stars
The Very Hungry Caterpillar;https://www.amazon.com/Very-Hungry-Caterpillar-Eric-Carle/dp/0399226907?_encoding=UTF8&psc=1;Eric Carle;$6.61;3,412;4.6 out of 5 stars
The Wonderful Things You Will Be;https://www.amazon.com/Wonderful-Things-You-Will-Be/dp/0385376715?_encoding=UTF8&psc=1;Emily Winfield Martin;$11.51;1,437;4.8 out of 5 stars
Wonder;https://www.amazon.com/Wonder-R-J-Palacio/dp/0375869026?_encoding=UTF8&psc=1;R. J. Palacio;$10.19;12,543;4.9 out of 5 stars
Dear Zoo: A Lift-the-Flap Book;https://www.amazon.com/Dear-Zoo-Lift-Flap-Book/dp/141694737X?_encoding=UTF8&psc=1;Rod Campbell;$4.71;2,555;4.8 out of 5 stars
Milk and Honey;https://www.amazon.com/Milk-Honey-Rupi-Kaur/dp/144947425X?_encoding=UTF8&psc=1;Rupi Kaur;$8.99;5,332;4.6 out of 5 stars
I've Been Thinking . . .: Reflections, Prayers, and Meditations for a Meaningful Life;https://www.amazon.com/Ive-Been-Thinking-Reflections-Meditations/dp/0525522603?_encoding=UTF8&psc=1;Maria Shriver;$11.99;142;4.9 out of 5 stars
The Whole30: The 30-Day Guide to Total Health and Food Freedom;https://www.amazon.com/Whole30-30-Day-Guide-Health-Freedom/dp/0544609719?_encoding=UTF8&psc=1;Melissa Hartwig;$18.00;3,188;4.6 out of 5 stars
Simon vs. the Homo Sapiens Agenda;https://www.amazon.com/Simon-vs-Homo-Sapiens-Agenda/dp/006234868X?_encoding=UTF8&psc=1;Becky Albertalli;$6.69;753;4.7 out of 5 stars
Pete the Cat: Big Easter Adventure;https://www.amazon.com/Pete-Cat-Big-Easter-Adventure/dp/006219867X?_encoding=UTF8&psc=1;James Dean;$7.18;211;4.6 out of 5 stars
Big Preschool Workbook;https://www.amazon.com/Preschool-Workbook-School-Zone-Staff/dp/0887431453?_encoding=UTF8&psc=1;School Zone Staff;$7.49;691;4.7 out of 5 stars
The Happiness Hack: How to Take Charge of Your Brain and Program More Happiness into Your Life;https://www.amazon.com/Happiness-Hack-Charge-Brain-Program/dp/1492656917?_encoding=UTF8&psc=1;Ellen Petry Leanse;$10.87;28;4.6 out of 5 stars
An American Marriage: A Novel (Oprah's Book Club 2018 Selection);https://www.amazon.com/American-Marriage-Novel-Oprahs-Selection/dp/1616208775?_encoding=UTF8&psc=1;Tayari Jones;$16.17;578;4.6 out of 5 stars
The Berenstain Bears and the Easter Story: Stickers Included! (Berenstain Bears/Living Lights);https://www.amazon.com/Berenstain-Bears-Easter-Story-Stickers/dp/0310720877?_encoding=UTF8&psc=1;Mike Berenstain;$4.01;344;4.6 out of 5 stars
Little Blue Truck's Springtime;https://www.amazon.com/Little-Trucks-Springtime-Alice-Schertle/dp/0544938097?_encoding=UTF8&psc=1;Alice Schertle;$9.74;68;3.7 out of 5 stars
The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle;https://www.amazon.com/Complete-Ketogenic-Diet-Beginners-Essential/dp/1623158087?_encoding=UTF8&psc=1;Amy Ramos;$9.03;682;4.2 out of 5 stars
How to Win Friends & Influence People;https://www.amazon.com/How-Win-Friends-Influence-People/dp/0671027034?_encoding=UTF8&psc=1;Dale Carnegie;$9.60;8,046;4.7 out of 5 stars
Happy Easter, Little Critter (Little Critter) (Look-Look);https://www.amazon.com/Happy-Easter-Little-Critter-Look-Look/dp/0307117235?_encoding=UTF8&psc=1;Mercer Mayer;$3.78;103;4.5 out of 5 stars
In the Shadow of Statues: A White Southerner Confronts History;https://www.amazon.com/Shadow-Statues-Southerner-Confronts-History/dp/0525559442?_encoding=UTF8&psc=1;Mitch Landrieu;$17.48;9;2.6 out of 5 stars
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book);https://www.amazon.com/Four-Agreements-Practical-Personal-Freedom/dp/1878424319?_encoding=UTF8&psc=1;Don Miguel Ruiz;$7.77;6,913;4.6 out of 5 stars
Pretty Mess;https://www.amazon.com/Pretty-Mess-Erika-Jayne/dp/1501181890?_encoding=UTF8&psc=1;Erika Jayne;$17.00;6;2.5 out of 5 stars
The Great Alone: A Novel;https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/0312577230?_encoding=UTF8&psc=1;Kristin Hannah;$17.39;1,366;4.6 out of 5 stars
Before We Were Yours: A Novel;https://www.amazon.com/Before-We-Were-Yours-Novel/dp/0425284689?_encoding=UTF8&psc=1;Lisa Wingate;$15.60;5,798;4.7 out of 5 stars
The Pout-Pout Fish;https://www.amazon.com/Pout-Pout-Fish-Deborah-Diesen/dp/0374360979?_encoding=UTF8&psc=1;Deborah Diesen;$5.79;2,272;4.8 out of 5 stars
The Sun and Her Flowers;https://www.amazon.com/Sun-Her-Flowers-Rupi-Kaur/dp/1449486797?_encoding=UTF8&psc=1;Rupi Kaur;$10.19;658;4.6 out of 5 stars
Call Me by Your Name: A Novel;https://www.amazon.com/Call-Me-Your-Name-Novel/dp/1250169445?_encoding=UTF8&psc=1;André Aciman;$5.21;1,123;4.6 out of 5 stars
I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer;https://www.amazon.com/Ill-Be-Gone-Dark-Obsessive/dp/0062319787?_encoding=UTF8&psc=1;Michelle McNamara;$16.79;141;4.6 out of 5 stars
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain";https://www.amazon.com/Plant-Paradox-Dangers-Healthy-Disease/dp/006242713X?_encoding=UTF8&psc=1;Dr. Steven R Gundry;$16.79;1,241;4.5 out of 5 stars
Enlightenment Now: The Case for Reason, Science, Humanism, and Progress;https://www.amazon.com/Enlightenment-Now-Science-Humanism-Progress/dp/0525427570?_encoding=UTF8&psc=1;Steven Pinker;$21.00;170;3.7 out of 5 stars
Player's Handbook (Dungeons & Dragons);https://www.amazon.com/Players-Handbook-Dungeons-Dragons-Wizards/dp/0786965606?_encoding=UTF8&psc=1;Wizards RPG Team;$29.97;2,490;4.6 out of 5 stars
Love You Forever;https://www.amazon.com/Love-You-Forever-Robert-Munsch/dp/0920668372?_encoding=UTF8&psc=1;Robert Munsch;$4.31;6,356;4.8 out of 5 stars
Educated: A Memoir;https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?_encoding=UTF8&psc=1;Tara Westover;$16.80;386;4.7 out of 5 stars
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing;https://www.amazon.com/Life-Changing-Magic-Tidying-Decluttering-Organizing/dp/1607747308?_encoding=UTF8&psc=1;Marie Kondō;$10.19;12,902;4.4 out of 5 stars
Brown Bear, Brown Bear, What Do You See?;https://www.amazon.com/Brown-Bear-What-You-See/dp/0805047905?_encoding=UTF8&psc=1;Bill Martin Jr.;$6.08;2,671;4.8 out of 5 stars
Baby Touch and Feel: Animals;https://www.amazon.com/Baby-Touch-Feel-Animals-DK/dp/0756634687?_encoding=UTF8&psc=1;DK;$4.19;1,618;4.5 out of 5 stars
Oh, the Places You'll Go!;https://www.amazon.com/Oh-Places-Youll-Dr-Seuss/dp/0679805273?_encoding=UTF8&psc=1;Dr. Seuss;$12.76;4,028;4.9 out of 5 stars
The Life of /La Vida De Selena: A Lil' Libros Bilingual Biography (English and Spanish Edition);https://www.amazon.com/Life-Vida-Selena-Bilingual-Biography/dp/0986109991?_encoding=UTF8&psc=1;Patty Rodriguez;$5.99;63;4.7 out of 5 stars
Astrophysics for People in a Hurry;https://www.amazon.com/Astrophysics-People-Hurry-deGrasse-Tyson/dp/0393609391?_encoding=UTF8&psc=1;Neil deGrasse Tyson;$11.37;2,566;4.6 out of 5 stars
Count on the Easter Pups! (PAW Patrol);https://www.amazon.com/Count-Easter-Pups-PAW-Patrol/dp/1524768723?_encoding=UTF8&psc=1;Random House;$6.28;4;5.0 out of 5 stars
Beneath a Scarlet Sky: A Novel;https://www.amazon.com/Beneath-Scarlet-Sky-Mark-Sullivan/dp/1503943372?_encoding=UTF8&psc=1;Mark Sullivan;$8.63;16,788;4.8 out of 5 stars
Girl, Wash Your Face: Stop Believing the Lies About Who You Are so You Can Become Who You Were Meant to Be;https://www.amazon.com/Girl-Wash-Your-Face-Believing/dp/1400201659?_encoding=UTF8&psc=1;Rachel Hollis;$13.04;1,107;4.9 out of 5 stars
I Can Only Imagine: A Memoir;https://www.amazon.com/I-Can-Only-Imagine-Memoir/dp/0785216731?_encoding=UTF8&psc=1;Bart Millard;$10.48;154;5.0 out of 5 stars
The Rock, the Road, and the Rabbi: My Journey into the Heart of Scriptural Faith and the Land Where It All Began;https://www.amazon.com/Rock-Road-Rabbi-Journey-Scriptural/dp/0785215964?_encoding=UTF8&psc=1;Kathie Lee Gifford;$14.99;42;4.3 out of 5 stars
The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition;https://www.amazon.com/Care-Keeping-You-Younger-Revised/dp/1609580834?_encoding=UTF8&psc=1;Valorie Schaefer;$8.89;2,457;4.8 out of 5 stars
The Instant Pot® Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals;https://www.amazon.com/Instant-Electric-Pressure-Cooker-Cookbook/dp/1623156122?_encoding=UTF8&psc=1;Laurel Randolph;$8.99;2,220;4.1 out of 5 stars
Principles: Life and Work;https://www.amazon.com/Principles-Life-Work-Ray-Dalio/dp/1501124021?_encoding=UTF8&psc=1;Ray Dalio;$18.00;441;4.5 out of 5 stars
What to Expect When You're Expecting;https://www.amazon.com/What-Expect-When-Youre-Expecting/dp/0761187480?_encoding=UTF8&psc=1;Heidi Murkoff;$14.36;4,171;4.4 out of 5 stars
Horns to Toes and in Between;https://www.amazon.com/Horns-Toes-Between-Sandra-Boynton/dp/0671493191?_encoding=UTF8&psc=1;Sandra Boynton;$3.09;126;4.5 out of 5 stars
Fire and Fury: Inside the Trump White House;https://www.amazon.com/Fire-Fury-Inside-Trump-White/dp/1250158060?_encoding=UTF8&psc=1;Michael Wolff;$18.00;7,768;4.3 out of 5 stars
Fancy Nancy and the Missing Easter Bunny;https://www.amazon.com/Fancy-Nancy-Missing-Easter-Bunny/dp/0062377922?_encoding=UTF8&psc=1;Jane O'Connor;$3.91;15;4.3 out of 5 stars
Jesus Calling: Enjoying Peace in His Presence;https://www.amazon.com/Jesus-Calling-Enjoying-Peace-Presence/dp/1591451884?_encoding=UTF8&psc=1;Sarah Young;$9.72;16,532;4.9 out of 5 stars
The Terminal List: A Thriller;https://www.amazon.com/Terminal-List-Thriller-Jack-Carr/dp/1501180819?_encoding=UTF8&psc=1;Jack Carr;$17.10;130;4.9 out of 5 stars
The Keto Diet: The Complete Guide to a High-Fat Diet, with More Than 125 Delectable Recipes and 5 Meal Plans to Shed Weight, Heal Your Body, and Regain Confidence;https://www.amazon.com/Keto-Diet-Complete-Delectable-Confidence/dp/1628600160?_encoding=UTF8&psc=1;Leanne Vogel;$20.97;1,438;4.6 out of 5 stars
Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering;https://www.amazon.com/Lettering-Modern-Calligraphy-Beginners-Guide/dp/1948209004?_encoding=UTF8&psc=1;Paper Peony Press;$6.72;149;4.5 out of 5 stars
The Alchemist;https://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?_encoding=UTF8&psc=1;Paulo Coelho;$10.19;11,777;4.6 out of 5 stars
StrengthsFinder 2.0;https://www.amazon.com/StrengthsFinder-2-0-Tom-Rath/dp/159562015X?_encoding=UTF8&psc=1;Tom Rath;$17.79;3,417;4.0 out of 5 stars
Welcome Little One;https://www.amazon.com/Welcome-Little-One-Sandra-Magsamen/dp/1492632643?_encoding=UTF8&psc=1;Sandra Magsamen;$4.47;121;4.8 out of 5 stars
The Going-To-Bed Book;https://www.amazon.com/Going-Bed-Book-Sandra-Boynton/dp/0671449028?_encoding=UTF8&psc=1;Sandra Boynton;$4.19;2,463;4.7 out of 5 stars
Don't Bullsh*t Yourself!: Crush the Excuses That Are Holding You Back;https://www.amazon.com/Dont-Bullsh-Yourself-Excuses-Holding/dp/0735217009?_encoding=UTF8&psc=1;Jon Taffer;$15.60;9;4.0 out of 5 stars
Potty (Leslie Patricelli board books);https://www.amazon.com/Potty-Leslie-Patricelli-board-books/dp/0763644765?_encoding=UTF8&psc=1;Leslie Patricelli;$4.00;2,962;4.6 out of 5 stars
The Healing Power of Essential Oils: Soothe Inflammation, Boost Mood, Prevent Autoimmunity, and Feel Great in Every Way;https://www.amazon.com/Healing-Power-Essential-Oils-Inflammation/dp/1524761362?_encoding=UTF8&psc=1;Eric Zielinski D.C.;$10.98;257;4.8 out of 5 stars
The Punishment She Deserves: A Lynley Novel;https://www.amazon.com/Punishment-She-Deserves-Lynley-Novel/dp/0525954341?_encoding=UTF8&psc=1;Elizabeth George;$18.30;Not available;Not available
Fahrenheit 451;https://www.amazon.com/Fahrenheit-451-Ray-Bradbury/dp/1451673310?_encoding=UTF8&psc=1;Ray Bradbury;$8.99;3,589;4.4 out of 5 stars
A Gentleman in Moscow: A Novel;https://www.amazon.com/Gentleman-Moscow-Novel-Amor-Towles/dp/0670026190?_encoding=UTF8&psc=1;Amor Towles;$16.20;7,661;4.7 out of 5 stars
Man's Search for Meaning;https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/080701429X?_encoding=UTF8&psc=1;Viktor E. Frankl;$6.99;4,091;4.7 out of 5 stars
Guess How Much I Love You;https://www.amazon.com/Guess-How-Much-Love-You/dp/0763642649?_encoding=UTF8&psc=1;Sam McBratney;$5.49;2,039;4.7 out of 5 stars
Puppy Birthday to You! (Paw Patrol) (Little Golden Book);https://www.amazon.com/Puppy-Birthday-Patrol-Little-Golden/dp/0553522779?_encoding=UTF8&psc=1;Golden Books;$4.74;1,007;4.8 out of 5 stars
Emotional Intelligence 2.0;https://www.amazon.com/Emotional-Intelligence-2-0-Travis-Bradberry/dp/0974320625?_encoding=UTF8&psc=1;Travis Bradberry;$14.99;1,090;4.1 out of 5 stars
The Itsy Bitsy Bunny;https://www.amazon.com/Itsy-Bitsy-Bunny-Jeffrey-Burton/dp/1481456210?_encoding=UTF8&psc=1;Jeffrey Burton;$5.68;63;4.8 out of 5 stars
